gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5134072619	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268316537	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.613375	-83.73462	13.0						2025-03-08T12:21:37	8	3	2025	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	268316537				CC_BY_NC_4_0	Viviana Campos	Viviana Campos			2025-05-12T13:38:31.314Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5134009928	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268491338	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.29115	-83.260219	31199.0						2025-03-01T05:53:41	1	3	2025	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	268491338		gaol1990	2025-04-04T03:36:15	CC_BY_NC_4_0	gaol1990	gaol1990			2025-05-12T12:03:28.438Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
5108331578	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/267265192	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430683	-84.010683	15.0						2025-03-04T17:34	4	3	2025	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	267265192		Erin Henson	2025-03-27T22:38:55	CC_BY_4_0	Erin Henson	Erin Henson			2025-05-12T14:17:14.691Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108185569	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/262705787	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.102265	-83.52525	12.0						2025-02-22T09:46:11	22	2	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	262705787		Eyder Fonseca Sanchez	2025-02-22T16:24:47	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T13:12:33.410Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108184103	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266975166	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.609051	-83.695315	5281.0						2025-03-25T17:28:29	25	3	2025	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	266975166		Javier Carazo	2025-03-26T15:00:23	CC_BY_NC_4_0	rogandroll	rogandroll			2025-05-12T14:55:03.073Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108106481	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/260075415	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.004882	-83.180261	112.0						2025-01-30T11:58	30	1	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	260075415		Eyder Fonseca Sanchez	2025-01-30T17:59:06	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T16:32:31.070Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108070998	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/217159224	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.198547	-83.661949	7.0						2024-05-20T15:34:38	20	5	2024	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	217159224		Eyder Fonseca Sanchez	2024-05-20T21:35:49	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T16:20:40.073Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108067871	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191024905	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.075937	-83.391942	7.0						2023-11-10	10	11	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	191024905		Eyder Fonseca Sanchez	2023-11-14T19:35:13	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T11:56:10.078Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108064627	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128090393	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.105442	-83.520218	5.0						2022-07-26T20:41:27	26	7	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	128090393		Douglas J. Long	2022-07-27T15:14:32	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T11:18:35.752Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108056658	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142333935	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.111429	-83.537435	6.0						2022-11-18T20:14:42	18	11	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	142333935		Eyder Fonseca Sanchez	2022-11-19T02:31:10	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T13:50:18.049Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108054837	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/183071288	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.101268	-83.462864	6.0						2023-09-13T06:38:49	13	9	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	183071288		Eyder Fonseca Sanchez	2023-09-13T12:51:06	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T11:54:00.950Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108049259	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/241278044	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.052516	-83.358742	4.0						2024-09-12T07:32:31	12	9	2024	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	241278044		Caminos Amigables con Felinos-Panthera	2024-09-24T01:58:17	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T14:41:47.052Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108040700	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145109327	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.058246	-83.300292	160.0						2020-12-19T18:18:53	19	12	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	145109327		Eyder Fonseca Sanchez	2022-12-26T14:41:58	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T12:52:25.852Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108038461	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/69785314	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.101353	-83.456132	22.0						2021-02-18	18	2	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	69785314		Eyder Fonseca Sanchez	2021-02-18T22:24:58	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T13:20:00.624Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108037561	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105536248	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.101353	-83.471809	6.0						2022-01-25T03:31:05Z	25	1	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	105536248		Eyder Fonseca Sanchez	2022-01-25T03:33:44	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T16:04:42.803Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5108026676	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145108914	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.101432	-83.461227							2019-07-25T08:56:24	25	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	145108914		Eyder Fonseca Sanchez	2022-12-26T14:32:53	CC_BY_4_0	Eyder Fonseca Sanchez	Eyder Fonseca Sanchez			2025-05-12T12:29:30.905Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5104714743	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266708054	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.344841	-85.340215	166.0						2025-03-23T20:30	23	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	266708054		zichenwei	2025-03-24T05:18:35	CC_BY_NC_4_0	zichenwei	zichenwei			2025-05-12T14:18:26.560Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5104669037	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266579761	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.685362	-84.205125							2025-02-27T18:45	27	2	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	266579761		moodejo	2025-03-23T15:47:45	CC_BY_NC_4_0	moodejo	moodejo			2025-05-12T14:58:04.262Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5104661977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266551680	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430583	-84.005014	60.0						2025-03-22T12:51:38	22	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	266551680		mkretchmer11	2025-03-23T13:42:55	CC_BY_NC_4_0	mkretchmer11	mkretchmer11			2025-05-12T14:02:25.624Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5104637731	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266857426	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.447225	-84.104405	31189.0						2025-03-22T12:51:41	22	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	266857426		Andrew Campos	2025-03-25T14:59:38	CC_BY_NC_4_0	jsaunders4	jsaunders4			2025-05-12T12:25:41.673Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5104635895	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266857451	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.431329	-84.004783	22.0						2025-03-22T12:49:13	22	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	266857451		jsaunders4	2025-03-25T04:50:55	CC_BY_NC_4_0	jsaunders4	jsaunders4			2025-05-12T14:40:39.649Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5104516904	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266551640	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430037	-84.005042	46.0						2025-03-22T13:04:28	22	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	266551640		C Hewitt	2025-03-23T21:20:15	CC_BY_NC_4_0	mkretchmer11	mkretchmer11			2025-05-12T13:19:56.109Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5088066588	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/265294720	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.25295	-83.864422							2025-03-14T10:36:15	14	3	2025	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	265294720		ssawtelle	2025-03-14T16:40:34	CC_BY_NC_4_0	ssawtelle	ssawtelle			2025-05-12T14:11:16.566Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5088011416	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/265124632	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.075649	-83.305511	31208.0						2025-03-11T10:43	11	3	2025	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	265124632		Gustavo F. de Carvalho-Souza	2025-03-13T02:51:13	CC_BY_NC_4_0	Gustavo F. de Carvalho-Souza	Gustavo F. de Carvalho-Souza			2025-05-12T14:27:32.546Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5087932445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/265128240	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.39674	-83.314992	31199.0						2025-03-11T04:43	11	3	2025	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	265128240		ericas_	2025-03-13T03:46:31	CC_BY_NC_4_0	ericas_	ericas_			2025-05-12T14:50:50.033Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
5087857904	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/265014407	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.884983	-85.784604	31169.0						2025-02-28T00:06:40	28	2	2025	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	265014407		eolsonwi	2025-03-12T04:40:19	CC_BY_NC_4_0	eolsonwi	eolsonwi			2025-05-12T13:18:56.202Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5087700529	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/264404596	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.509371	-83.325258	31.0						2025-03-04T05:19	4	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	264404596		randomactofnature	2025-03-07T22:20:23	CC_BY_NC_4_0	randomactofnature	randomactofnature			2025-05-12T12:44:50.259Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5087445122	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/263817362	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.443176	-84.732308							2025-03-03T00:51:29	3	3	2025	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	263817362		C Hewitt	2025-03-04T02:15:02	CC_BY_NC_4_0	Tom Kennedy	Tom Kennedy			2025-05-12T13:08:33.947Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5083206896	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG1647	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-AMP		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.69997	-85.176346	5000.0						2024-06-27	27	6	2024	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.478Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206869	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG2501	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-AMP		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.69997	-85.176346	5000.0										2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.476Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206848	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG785	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2024-03-22	22	3	2024	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.476Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206501	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG2169	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-AMP		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.69997	-85.176346	5000.0						2024-09-26	26	9	2024	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.446Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206404	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG1294	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-PAI		PRESENT	15	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0						2024-05-24	24	5	2024	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.438Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206362	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG710	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-AMP		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.69997	-85.176346	5000.0						2024-03-16	16	3	2024	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.434Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206361	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG711	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2024-03-17	17	3	2024	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.434Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5083206340	e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	2024ICEFG1742	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-PAI		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0					2025-03-14T20:07:25.432Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
